id,hospital_name,computed_alternate_names,province,city,address,zip,phone,web,email,updated_at
329,宁波市眼科医院,,浙江省,宁波市,宁波市江东区民安路855号,315040,电话:预约热线：0574-87862222 急诊热线：0574-87862207,nan,nan,2018-12-04T19:02:25Z
330,宁波市第二医院,,浙江省,宁波市,宁波市西北街41号,315010,电话:0574-83870999(总机),nan,nan,2018-12-04T19:02:25Z
331,温州医科大学附属第一医院,温州医院; 温州医学院附属第一医院,浙江省,温州市,浙江省温州市瓯海区南白象温医一院新院区,325000,电话:+86 577 5557 8166,nan,nan,2018-12-04T19:02:25Z
332,温州医科大学附属眼视光医院,,浙江省,温州市,浙江省温州市学院西路270号,325027,电话：0577-88068822传真：0577-88832083；办公室电话：0571-86795918；传真：0571-86795926,nan,nan,2018-12-04T19:02:25Z
333,湖州市第一人民医院,浙江省湖州市第一人民医院; 浙江湖州市第一人民医院,浙江省,湖州市,浙江省湖州市广场后路158号,313000,电话：0572-2023728,nan,nan,2018-12-04T19:02:26Z
334,诸暨市人民医院,,浙江省,绍兴市,诸暨市陶朱街道健民路9号,311800,电话:(0575)87182622,nan,nan,2018-12-04T19:02:26Z
335,绍兴第二医院,浙江省绍兴市第二医院,浙江省,绍兴市,浙江省绍兴市越城区延安路123号,312000,电话：(0575)88055555 监督电话：(0575)88055008,nan,nan,2018-12-04T19:02:26Z
336,绍兴市人民医院,,浙江省,绍兴市,市区中兴北路568号（昌安环岛西南侧）,312000,电话：0575-88228888 总机,nan,nan,2018-12-04T19:02:26Z
337,江山市中医院,,浙江省,衢州市,浙江省江山市江滨路38号,324100,电话:86 570 402 2528,nan,nan,2018-12-04T19:02:26Z
338,舟山医院,,浙江省,舟山市,舟山市定海区临城街道定沈路739号,316021,电话：0580-2292518预约挂号电话：0580-2022158,nan,nan,2018-12-04T19:02:26Z
339,郑州大学附属第一医院,,河南省,郑州市,郑州市建设东路1号,450000,电话:66913114电话咨询:67966261,nan,nan,2018-12-04T19:02:26Z
340,郑州市人民医院,,河南省,郑州市,郑州市黄河路33号,450053,电话：0371-65390000急诊急救电话：0371-63945120 24小时电话：400-111-6707,nan,微信：ZZRMYY8085,2018-12-04T19:02:27Z
341,河南省人民医院,,河南省,郑州市,河南省郑州市纬五路7号,450003,电话：0371-6558 0014  6558 0100传真：0371-65964376,nan,nan,2018-12-04T19:02:27Z
342,郑州市第七人民医院,,河南省,郑州市,河南省郑州市经济技术开发区经南五路17号,450006,电话：0371-60609966（上班时间） 18768895770（24小时）,nan,nan,2018-12-04T19:02:27Z
343,河南中医学院第一附属医院,,河南省,郑州市,河南省郑州市人民路19号,450000,电话：0371－96129,nan,nan,2018-12-04T19:02:27Z
344,巩义市中医院,,河南省,郑州市,河南省巩义市新华南路30号,451200,电话:0371-64356540 传真号码：0371-64356540,nan,nan,2018-12-04T19:02:27Z
345,河南省胸科医院,,河南省,郑州市,河南省郑州市纬五路1号,450000,电话：0371-65662695,nan,nan,2018-12-04T19:02:27Z
346,郑州大学第五附属医院,,河南省,郑州市,河南省郑州市二七区康复前街3号,450000,电话:,nan,nan,2018-12-04T19:02:27Z
347,郑州大学第二附属医院,,河南省,郑州市,河南省郑州市经八路2号,450014,电话：(本部院区)63934118  (北院区)63585996,nan,nan,2018-12-04T19:02:27Z
348,郑州第三人民医院,,河南省,郑州市,河南省郑州市管城区南顺城街136号,450000,电话：0371-66963333 66967683,nan,nan,2018-12-04T19:02:28Z
349,郑州市中心医院,,河南省,郑州市,郑州市桐柏路中段195号,450007,电话：0371-67690000,nan,nan,2018-12-04T19:02:28Z
350,河南省职业病医院,,河南省,郑州市,河南省郑州市二七区康复中街3号,450052,电话:+86 371 6699 7116,nan,nan,2018-12-04T19:02:28Z
351,河南省职工医学院,,河南省,郑州市,河南省郑州市新郑龙湖镇双湖大道8号,451191,电话:,nan,nan,2018-12-04T19:02:28Z
352,郑州航海医院,,河南省,郑州市,河南郑州市京广南路126号,450015,电话:0371-68719931，67136604,nan,nan,2018-12-04T19:02:28Z
353,新密市中医院,,河南省,郑州市,新密市密新北路2号,452370,电话：0371-69822996,nan,nan,2018-12-04T19:02:28Z
354,郑州大学第四附属医院,,河南省,郑州市,郑州市南阳路169号附10号,450044,电话:+86 371 6398 1473,nan,nan,2018-12-04T19:02:28Z
355,安阳市中医院,,河南省,安阳市,安阳市北关区解放路22号,455000,电话:0372-5117900(院办公室)传真：（0372）5117810,nan,nan,2018-12-04T19:02:28Z
356,河南安阳市人民医院,,河南省,安阳市,安阳市解放路72号,455000,电话：0372-5119119,nan,nan,2018-12-04T19:02:28Z
357,安阳市眼科医院,,河南省,安阳市,安阳市文明大道东段,455000,电话：0372-3679002 3679010,nan,nan,2018-12-04T19:02:29Z
358,邓州市第三人民医院,,河南省,南阳市,河南省邓州市三贤路11号,474150,电话:+86 377 6212 7999,nan,nan,2018-12-04T19:02:29Z
359,南阳市第一人民医院,,河南省,南阳市,河南省南阳市建设中路141号,473001,电话:0377-63219219,nan,nan,2018-12-04T19:02:29Z
360,南阳市中心医院,,河南省,南阳市,南阳市工农路312号,473009,"电话:  0377-63200114(查号台),0377-63200026(门诊办公室)FAX:0377-63222904",nan,nan,2018-12-04T19:02:29Z
361,南阳市中医院,,河南省,南阳市,南阳市七一路939号,473000,电话：63869888急救电话：63869999,nan,nan,2018-12-04T19:02:29Z
362,南阳市眼科医院,,河南省,南阳市,河南省南阳市梅溪路27号,473000,电话：+86 377 6322 3198传真：0377-63223198,nan,nan,2018-12-04T19:02:29Z
363,南阳医专第一附属医院,,河南省,南阳市,河南省南阳市车站南路46号,473000,电话：0377-63328308急救电话：0377-63152222 门诊办电话：0377-63328323 投诉电话：0377-63328239 网站管理电话：0377-63328055,nan,nan,2018-12-04T19:02:29Z
364,河南科技大学第一附属医院,河南医科大学第一附属医院,河南省,洛阳市,河南省洛阳市涧西区景华路24号,471000,电话:总值班0379-64830604、护理总值班0379-64830039、急救电话0379-64830995,nan,nan,2018-12-04T19:02:29Z
365,洛阳市第一人民医院,,河南省,洛阳市,洛阳市中州东路88号,471000,电话:18538882120,nan,nan,2018-12-04T19:02:30Z
366,洛阳市中心医院,,河南省,洛阳市,河南省洛阳市中州中路288号,471009,电话：0379-63892008,nan,nan,2018-12-04T19:02:30Z
367,洛阳济仁肾病医院,,河南省,洛阳市,河南省洛阳市南新安街95号,471000,电话:,nan,nan,2018-12-04T19:02:30Z
368,伊川县人民医院,,河南省,洛阳市,河南省洛阳市伊川县商城酒厂南路21号,471300,电话：0379-68333209，68332466传真号码：0379-68333209,nan,nan,2018-12-04T19:02:30Z
369,河南大学淮河医院,,河南省,开封市,河南省开封市鼓楼区包北路8号,475000,电话：0371-23906900  23906778,nan,QQ：2273296582,2018-12-04T19:02:30Z
370,开封市第一人民医院,,河南省,开封市,河南省开封市河道街85号,475000,电话： 0378-5671288,nan,nan,2018-12-04T19:02:30Z
371,开封市光明医院,,河南省,开封市,河南省开封市翠园路中段6号,475004,电话：0371-23964226 传真：0371-23960166 急诊电话：0371-23960120 监督电话：0371-23960176,nan,nan,2018-12-04T19:02:30Z
372,新乡医学院第一附属医院,,河南省,新乡市,河南新乡卫辉市健康路88号,453100,电话:0373-4402251,nan,nan,2018-12-04T19:02:30Z
373,新乡市第二人民医院,,河南省,新乡市,新乡市宏力大道389号,453002,电话:0373-2813380(总机),nan,nan,2018-12-04T19:02:30Z
374,原阳县中医院,,河南省,新乡市,河南省新乡市原阳县北干道东段,453500,电话:0373-7292127,nan,nan,2018-12-04T19:02:31Z
375,平顶山市第一人民医院,河南省平顶山市第一人民医院,河南省,平顶山市,平顶山市卫东区优越路117号,467000,电话：3399573 3399530,nan,nan,2018-12-04T19:02:31Z
376,平顶山市第二人民医院,,河南省,平顶山市,河南省平顶山市新华区曙光街49号,467000,电话：上班时间0375-4975666  中午、晚间0375-4975013,nan,nan,2018-12-04T19:02:31Z
377,平煤集团总医院,,河南省,平顶山市,河南省平頂山市礦工中路南1號院,467000,电话：0375-2729028，0375-2729333,nan,nan,2018-12-04T19:02:31Z
378,黄河三门峡医院,,河南省,三门峡市,河南省三门峡市和平路西段2号,472000,电话：0398-2289190 2823634,nan,nan,2018-12-04T19:02:31Z
379,灵宝市第一人民医院,,河南省,三门峡市,河南省灵宝市函谷路中段,472000,电话:+86 398 886 2095,nan,nan,2018-12-04T19:02:31Z
380,三门峡市中心医院,,河南省,三门峡市,河南省三门峡市崤山路,472000,电话：0398-2851752,nan,nan,2018-12-04T19:02:31Z
381,漯河市中心医院,,河南省,漯河市,漯河市人民东路56,nan,电话：0395-3330015   传真：0395-3330016,nan,nan,2018-12-04T19:02:31Z
382,临颍县人民医院,,河南省,漯河市,河南省漯河市临颖县邢庄村,nan,电话0395-8861938,nan,nan,2018-12-04T19:02:32Z
383,濮阳市油田总医院,,河南省,濮阳市,河南省濮阳市大庆路341号,nan,电话：0393-4821096,nan,nan,2018-12-04T19:02:32Z
384,濮阳市人民医院,,河南省,濮阳市,河南省濮阳市胜利西路189号,nan,电话:+86 393 440 2004,nan,nan,2018-12-04T19:02:32Z
385,濮阳市眼科医院,,河南省,濮阳市,河南省濮阳市市古城路262号,nan,电话：0393-8951958 0393-8951910,nan,nan,2018-12-04T19:02:32Z
386,信阳市中心医院,,河南省,信阳市,河南省信阳市四一路1号,464000,电话：0376-6251502(总值班),nan,nan,2018-12-04T19:02:32Z
387,焦作市第二人民医院,,河南省,焦作市,河南省焦作市民主南路17号,nan,"电话:0391-2631914(院办公室),0391-2631913(医务科)",nan,nan,2018-12-04T19:02:32Z
388,商丘市第一人民医院,,河南省,商丘市,河南省商丘市凯旋南路292号,nan,"电话:0370-3255630(门诊咨询),0370-3255637(院办)",nan,nan,2018-12-04T19:02:32Z
389,许昌市中心医院,,河南省,许昌市,河南省许昌市健安路30号,461000,电话:0374-3353059;0374-3353012,nan,nan,2018-12-04T19:02:32Z
390,华中科技大学同济医学院附属同济医院,同济医科大学附属同济医院; 湖北同济医科大学同济医院,湖北省,武汉市,湖北省武汉市解放大道1095号,430030,电话:总机：027-83662688 传真：027-83646605,nan,nan,2018-12-04T19:02:33Z
391,华中科技大学同济医学院附属协和医院,,湖北省,武汉市,湖北省武汉市解放大道1277号,430022,电话:027-85726300,nan,nan,2018-12-04T19:02:33Z
392,武汉大学中南医院,,湖北省,武汉市,武汉市武昌东湖路169号,430071,"电话:027-67812888(总机),027-67812999传真：027-67812892",nan,nan,2018-12-04T19:02:33Z
393,武汉大学人民医院,,湖北省,武汉市,湖北武汉武昌区张之洞路(原紫阳路)99号解放路238号,430060,"电话:027-88041911(总机),027-88041911转85314/027-88041911-85539(门诊导医)",nan,nan,2018-12-04T19:02:33Z
394,武汉市第一医院,,湖北省,武汉市,湖北省武汉市硚口区中山大道215号,430022,电话:027-85855900,nan,nan,2018-12-04T19:02:33Z
395,武汉爱尔眼科医院,,湖北省,武汉市,武汉市中山路481号（武昌大东门立交桥旁）,nan,电话：027-68893999,nan,nan,2018-12-04T19:02:33Z
396,荆州市第一人民医院,,湖北省,荆州市,湖北省荆州市沙市区航空路8号,434000,电话：0716-8111888;传真号码：0716-8216810,nan,nan,2018-12-04T19:02:33Z
397,荆州市第三人民医院,,湖北省,荆州市,荆州市北京东路196号,nan,电话：0716-8317979 总值班：0716-8325813 导诊咨询:0716-8325572 传真：0716-8311393,nan,nan,2018-12-04T19:02:33Z
398,公安县人民医院,,湖北省,荆州市,湖北省公安县新建街10号,nan,电话:+86 716 522 9191,nan,nan,2018-12-04T19:02:34Z
399,襄阳市第一人民医院,,湖北省,襄阳市,湖北省襄阳市樊城区解放路15号,nan,电话:+86 710 342 0098,nan,nan,2018-12-04T19:02:34Z
400,襄阳市中心医院,,湖北省,襄阳市,湖北省襄阳市襄城荆州街136号,441021,电话：医务科 3511144 院总值班室 3520081 院办 3522567,nan,nan,2018-12-04T19:02:34Z
401,谷城县人民医院,,湖北省,襄阳市,湖北省襄樊市谷城县县府街48号,nan,"电话:0710-7169612(医务科),0710-7232888(院办)",nan,nan,2018-12-04T19:02:34Z
402,老河口市第一医院,,湖北省,襄阳市,湖北省老河口市线子街9号,nan,电话:0710-8221112,nan,nan,2018-12-04T19:02:34Z
403,枣阳市第一人民医院,,湖北省,襄阳市,湖北省襄樊市枣阳市大西街29号,441200,电话：0710-6222245，6243118,nan,nan,2018-12-04T19:02:34Z
404,恩施州中心医院,,湖北省,恩施州,湖北省恩施市舞阳大道158号,445000,电话:0718-8222760〔西医部〕8224317〔中医部〕,nan,nan,2018-12-04T19:02:34Z
405,湖北民族学院附属民大医院,,湖北省,恩施州,湖北省恩施市土桥大道五峰山路2号,nan,"电话:0718-8224193(总机),0718-8240995(急救)",nan,nan,2018-12-04T19:02:34Z
406,黄石市第二医院,,湖北省,黄石市,湖北省黄石市黄石港区青山桥102号,nan,电话:0714-6512866,nan,nan,2018-12-04T19:02:35Z
407,黄石市中心医院,,湖北省,黄石市,湖北省黄石市黄石港区天津路141号,nan,电话:0714-6256686、6222877,nan,nan,2018-12-04T19:02:35Z
408,东风总医院,,湖北省,十堰市,十堰张湾区公园路59,nan,电话:0719-8221120,nan,nan,2018-12-04T19:02:35Z
409,十堰市太和医院,,湖北省,十堰市,湖北省十堰市人民南路32号,nan,电话：病人咨询中心 8801880 预约挂号电话 8801668 急诊科 8881999 投诉电话8801555 传真：8883809,nan,nan,2018-12-04T19:02:35Z
410,丹江口市第一医院,,湖北省,十堰市,湖北省十堰市丹江口市沙陀营路19号,nan,电话:+86 719 523 1373,nan,nan,2018-12-04T19:02:35Z
411,随州市中心医院,,湖北省,随州市,湖北省随州市龙门街60号,441300,电话:0722-3222805(咨询),nan,nan,2018-12-04T19:02:35Z
412,仙桃市第一人民医院,,湖北省,仙桃市,仙桃市沔州大道中段29号,nan,电话：(0728)3223533/3234806 传真：(0728)3252449,nan,nan,2018-12-04T19:02:35Z
413,仙桃市中医院,,湖北省,仙桃市,湖北省仙桃市仙桃大道51号,nan,电话：0728—3228999 传真：0728—3272259,nan,nan,2018-12-04T19:02:35Z
414,湖北江汉油田总医院,湖北江汉油田管理局第二医院,湖北省,潜江市,湖北省潜江市广华安康路3号,nan,电话:广华院区急救电话:0728-6502311    五七院区急救电话:0728-6575122传真:0728-6502037,nan,nan,2018-12-04T19:02:36Z
415,潜江市中心医院,,湖北省,潜江市,湖北省潜江市章华中路22号,433100,电话：0728-6242026,nan,nan,2018-12-04T19:02:36Z
416,宜昌市中心人民医院,湖北省宜昌市中心人民医院; 湖北宜昌地区人民医院,湖北省,宜昌市,湖北省宜昌市夷陵大道183号,443003,电话：13997700060；0717-6486947. 传真：0717-6482302,nan,yuanban＠yc-hospital.com.cn,2018-12-04T19:02:36Z
417,荆门市第二人民医院,,湖北省,荆门市,湖北省荆门市象山大道39号,448000,电话：0724-2633000,nan,nan,2018-12-04T19:02:36Z
418,荆门石化医院,,湖北省,荆门市,荆门市掇刀区白庙路15号,448000,电话:0724-2278004,nan,nan,2018-12-04T19:02:36Z
419,荆门市第一人民医院,,湖北省,荆门市,湖北省荆门市象山大道67号,448000,电话:0724-2305120,nan,nan,2018-12-04T19:02:37Z
420,黄冈市中心医院,,湖北省,黄冈市,湖北省黄冈市黄州区考棚街16号,438000,电话:医院办公室：0713-8625119 门诊办公室：0713-8625077 急救中心：0713-8625148 总值班：0713-8625054,nan,nan,2018-12-04T19:02:37Z
421,鄂州市中心医院,,湖北省,鄂州市,湖北省鄂州市文星路9号,nan,电话:0711-3222091(院办公室),nan,nan,2018-12-04T19:02:37Z
422,中南大学湘雅医院,湖南医科大学附属湘雅医院,湖南省,长沙市,中国湖南长沙市湘雅路87号,410008,电话:总机（Tel）：0731-84328888夜间值班室：0731-84327324传真（Fax）：0731-84327332,nan,nan,2018-12-04T19:02:37Z
423,中南大学湘雅二医院,,湖南省,长沙市,中国·湖南·长沙市人民中路139号,nan,电话：85294300 总机：85295888,nan,nan,2018-12-04T19:02:37Z
424,中南大学湘雅三医院,,湖南省,长沙市,湖南省长沙市河西岳麓区桐梓坡路138号,nan,电话:总值班：0731-88618508预约挂号：0731-88618577   急救电话：0731-88618120,nan,nan,2018-12-04T19:02:37Z
425,湖南省第一人民医院,湖南省人民医院,湖南省,长沙市,湖南省长沙市解放西路61号,410005,电话：0731-82278120传真：0731-82278012,nan,nan,2018-12-04T19:02:38Z
426,长沙市第三医院,,湖南省,长沙市,长沙市劳动西路176号,nan,电话：0731-85145120 85171616 85717552,nan,nan,2018-12-04T19:02:38Z
427,长沙市中医医院,,湖南省,长沙市,长沙市星沙大道22号;,410100,电话：0731-85259113（急诊）、 0731-85259000（院办公室、总值班）、0731-85259120（120急救）,nan,nan,2018-12-04T19:02:38Z
428,湖南博雅眼科医院,,湖南省,长沙市,长沙市中意一路121号,nan,电话:0731-82809999,nan,nan,2018-12-04T19:02:38Z
429,浏阳市眼科医院,,湖南省,长沙市,浏阳市 金沙北路441号,nan,电话:0731-83626977,nan,nan,2018-12-04T19:02:38Z
430,岳阳市第一人民医院,,湖南省,岳阳市,湖南省岳阳市东茅岭路39号,nan,电话：0730 8246724,nan,nan,2018-12-04T19:02:39Z
431,常德市第一人民医院,,湖南省,常德市,湖南省常德市人民路818号,nan,电话：0736—7788000,nan,nan,2018-12-04T19:02:39Z
432,常德市第三人民医院,,湖南省,常德市,常德市武陵区大高山街54号,nan,电话:0736-7199600(院办),nan,nan,2018-12-04T19:02:39Z
433,南华大学附属第二医院,,湖南省,衡阳市,湖南省衡阳市解放路30号,421001,电话:急救中心：0734-8288120 8288999（老院） ,nan,nan,2018-12-04T19:02:39Z
434,衡阳市中心医院,,湖南省,衡阳市,衡阳市雁城路12号,421001,电话：0734-8275763 传真：0734-8221679,nan,nan,2018-12-04T19:02:39Z
435,南华大学附属第一医院,,湖南省,衡阳市,衡阳市船山路69号,421001,电话：0734-8279008   传真：0734-8279009,nan,nan,2018-12-04T19:02:40Z
436,南华大学附属南华医院,,湖南省,衡阳市,衡阳市珠晖区东风南路336号;,nan,"电话:0734-8358018(院办公室),0734-8358120(急诊科)",nan,nan,2018-12-04T19:02:40Z
437,益阳市中心医院,,湖南省,益阳市,益阳市康复北路118号,nan,电话：0737-4205111(总值班)0737-4205448(医务科),nan,nan,2018-12-04T19:02:40Z
438,益阳市人民医院,,湖南省,益阳市,湖南省益阳市资阳区五一西路254号,415000,电话:0737-4324149,nan,nan,2018-12-04T19:02:40Z
439,郴州市第一人民医院,,湖南省,郴州市,郴州市罗家井102号,nan,电话：(0735)2343605,nan,nan,2018-12-04T19:02:41Z
440,郴州市第四人民医院,,湖南省,郴州市,湖南省郴州市桔井路30号,nan,电话：0735-2894120 2479120,nan,nan,2018-12-04T19:02:41Z
441,怀化市第一人民医院,怀化地区第一人民医院,湖南省,怀化市,湖南省怀化市锦溪南路144号　,418000,电话:服务热线：0745-2382411（正常上班时间） 0745-2383838（非正常上班时间）,nan,nan,2018-12-04T19:02:41Z
442,邵阳市第一人民医院,,湖南省,邵阳市,邵阳市双清区双清区通衡街39号,nan,电话：(0739)5011880 　传真:(0739)5234441,nan,nan,2018-12-04T19:02:41Z
443,邵阳市中心医院,,湖南省,邵阳市,邵阳市大祥区红旗路乾元巷36号,nan,电话：0739-5320728 传真：0739-5312599,nan,nan,2018-12-04T19:02:41Z
444,邵阳医学高等专科学校附属医院,,湖南省,邵阳市,湖南省邵阳市宝庆西路18号,nan,电话:0739-5320891,nan,nan,2018-12-04T19:02:42Z
445,湘潭市第三人民医院,,湖南省,湘潭市,湘潭市岳塘区板塘铺板马路20号,nan,电话:0731-55571175   52511120,nan,nan,2018-12-04T19:02:42Z
446,湘潭市第一人民医院,,湖南省,湘潭市,湖南省湘潭市岳塘区书院路21号,411101,电话:0732-8669005;0732-8669120;0732-8669110,nan,nan,2018-12-04T19:02:42Z
447,湘潭市中心医院,,湖南省,湘潭市,湖南省湘潭市雨湖区和平路120号,nan,电话:0731-58214787,nan,nan,2018-12-04T19:02:42Z
448,湘西自治州人民医院,,湖南省,吉首市,湖南省湘西土家族苗族自治州吉首市厂坪巷18号,416000,电话:（新院）总值班室：0743-8222417      （老院）总值班室：0743-8222417 院办公室：0743-2110288,nan,nan,2018-12-04T19:02:42Z
449,永州市人民医院,永州市中心医院,湖南省,永州市,湖南省永州市零陵区潇水西路151号,nan,电话:0746-6376301,nan,nan,2018-12-04T19:02:43Z
450,永州市眼科医院,,湖南省,永州市,湖南冷水滩零陵北路809号,nan,电话:+86 746 841 7809,nan,nan,2018-12-04T19:02:43Z
451,株洲市第一医院,株洲市第二医院; 株洲铁路医院,湖南省,株洲市,湖南省株洲市车站路24号,nan,电话:0733-8223751,nan,nan,2018-12-04T19:02:43Z
452,涟源钢铁集团有限公司职工医院,,湖南省,娄底市,湖南省娄底市娄星,417009,电话：0738-8614573 8662193,nan,nan,2018-12-04T19:02:43Z
453,河北医科大学第二医院,,河北省,石家庄市,河北省石家庄市和平西路215号,50000,电话：0311-87046901 ,nan,nan,2018-12-04T19:02:44Z
454,河北医科大学第三医院,,河北省,石家庄市,河北省石家庄市新华区自强路139号,nan,电话:0311-88603000(总机),nan,nan,2018-12-04T19:02:44Z
455,河北省人民医院,,河北省,石家庄市,河北省石家庄市和平西路348号,50051,电话:0311-85989696(总机),nan,nan,2018-12-04T19:02:44Z
456,河北医科大学第四医院,河北医学院第四医院,河北省,石家庄市,河北省石家庄市健康路12号,nan,电话:+86 311 6033 5756,nan,nan,2018-12-04T19:02:44Z
457,石家庄肾病医院,,河北省,石家庄市,石家庄市新华区飞翼路5号,nan,电话：0311-89261550,nan,nan,2018-12-04T19:02:45Z
458,石家庄市第一医院,,河北省,石家庄市,石家庄市长安区范西路36号,50011,电话：0311-86919000,nan,nan,2018-12-04T19:02:45Z
459,石家庄市第一眼科医院,,河北省,石家庄市,石家庄市平安北大街12号（市一中对过）,nan,电话：89895333 值班电话：89895300,nan,nan,2018-12-04T19:02:45Z
460,唐钢医院,,河北省,唐山市,唐山市路北区缸窑路荣华道1号,nan,电话：0315-2707000,nan,nan,2018-12-04T19:02:45Z
461,唐山工人医院,,河北省,唐山市,河北省唐山市文化路27号,nan,电话:0315-2821821(总机),nan,nan,2018-12-04T19:02:45Z
462,河北联合大学附属医院,,河北省,唐山市,唐山市路北区建设南路73号,63000,"电话:0315-3725358,0315-3725357,0315-3726120",nan,nan,2018-12-04T19:02:45Z
463,开滦总医院,,河北省,唐山市,唐山市新华东道57号 开滦总医院,63000,电话：0315-3022243,nan,nan,2018-12-04T19:02:45Z
464,唐山凤凰妇科医院,,河北省,唐山市,唐山市路北区大里路166号,nan,电话：0315-5903333,nan,nan,2018-12-04T19:02:46Z
465,唐山市眼科医院,,河北省,唐山市,唐山市北新西道11号,63000,电话:0315-3723426,nan,nan,2018-12-04T19:02:46Z
466,唐山市中医医院,,河北省,唐山市,河北省唐山市康庄道6号,nan,电话:0315-3728700,nan,nan,2018-12-04T19:02:46Z
467,河北北方学院附属第一医院,,河北省,张家口市,河北省张家口市长青路12号,nan,电话：0313-8043588,nan,nan,2018-12-04T19:02:46Z
468,张家口第四医院,,河北省,张家口市,张家口市桥西区明德北街26号,nan,电话:0313-8033511,nan,nan,2018-12-04T19:02:46Z
469,张家口市第一医院,,河北省,张家口市,河北省张家口市礼拜寺6巷,nan,电话：0313-8051380,nan,nan,2018-12-04T19:02:46Z
470,邢台矿业集团总医院,,河北省,邢台市,河北省邢台市桥西区新八一路,54000,电话:0319-2024138,nan,nan,2018-12-04T19:02:46Z
471,邢台市人民医院,,河北省,邢台市,红星街16号(市政府西行300米路南),54031,电话：0319-3286194,nan,nan,2018-12-04T19:02:46Z
472,邢台眼科医院,,河北省,邢台市,河北省邢台市泉北东大街399号,nan,电话: 0319-3237666(总值班)0319-3237888(院办室),nan,nan,2018-12-04T19:02:47Z
473,邢台医专第二附属医院,,河北省,邢台市,河北省邢台市钢铁北路618号,54000,电话：0319-2233192,nan,nan,2018-12-04T19:02:47Z
474,河北保定市第二医院,保定第二中心医院,河北省,保定市,河北省保定市东风西路338号,71051,电话：0312-3026666,nan,nan,2018-12-04T19:02:47Z
475,河北保定市第一医院,,河北省,保定市,保定市百花东路966号,71000,电话：0312-2096555     ,nan,nan,2018-12-04T19:02:47Z
476,唐县人民医院,,河北省,保定市,保定市-唐县向阳北街唐县人民医院,72350,电话：0312-6413166   传真：0312-6416001,nan,nan,2018-12-04T19:02:47Z
477,邯郸市中心医院,,河北省,邯郸市,邯郸市中华南大街15号,nan,"电话:0310-2118000(总机),0310-3022736(院办公室),0310-3030120(急救)",nan,nan,2018-12-04T19:02:47Z
478,冀中能源峰峰集团有限公司总医院,,河北省,邯郸市,河北省邯郸市峰峰矿区鼓山南街2号,56200,电话：0310—7735228,nan,nan,2018-12-04T19:02:47Z
479,秦皇岛市第一医院,,河北省,秦皇岛市,河北省秦皇岛市海港区文化路258号,66000,"电话:0335-5908888(总机),0335-3032042(院办公室)",nan,nan,2018-12-04T19:02:48Z
480,沧州市中心医院,,河北省,沧州市,河北省沧州市新华西路16号,nan,"电话:0317-2075627(总值班),0317-2075587(门诊咨询)",nan,nan,2018-12-04T19:02:48Z
481,承德医学院附属医院,,河北省,承德市,河北省承德市南营子大街36号,nan,电话:0314-2279596,nan,nan,2018-12-04T19:02:48Z
482,河北省三河市誉美中西医肾病医院,,河北省,廊坊市,河北省三河市燕郊经济开发区迎宾北路27号,65201,电话:,nan,nan,2018-12-04T19:02:48Z
483,福建医科大学附属第一医院,福建医学院附属第一医院,福建省,福州市,福建省福州市茶中路20号,nan,电话:0591-87983333(总机),nan,nan,2018-12-04T19:02:48Z
484,福建医科大学附属协和医院,,福建省,福州市,福建省福州市鼓楼区新权路29号,nan,电话：0591-83357896 传真：0591-87113828,nan,nan,2018-12-04T19:02:48Z
485,福建省立医院,,福建省,福州市,福建省福州市东街134号,350001,电话：0591-87557768,nan,nan,2018-12-04T19:02:48Z
486,福建省第二人民医院,,福建省,福州市,福建省福州市鼓楼区中国湖东支路13号,350003,电话:0591-87855333(总机),nan,nan,2018-12-04T19:02:49Z
487,福州市传染病医院,,福建省,福州市,鼓楼区西洪路312号,nan,电话：0591-83713358 传真：0591-83798317,nan,nan,2018-12-04T19:02:49Z
488,福建医科大学附属第二医院,福建医学院附属第二医院,福建省,福州市,福建省泉州市中山北路34号,362000,电话：0595-22791140传真：0595-22770258,nan,nan,2018-12-04T19:02:49Z
489,厦门大学附属中山医院,中山医院,福建省,厦门市,厦门市湖滨南路201-209号,361004,电话:(0592)2292201,nan,nan,2018-12-04T19:02:49Z
490,厦门大学附属第一医院,,福建省,厦门市,厦门市镇海路55号,361003,"电话:0592-2132222(预约挂号),0592-2130789(总机),0592-2137060(特需门诊)",nan,nan,2018-12-04T19:02:49Z
491,厦门市第二医院,福建省厦门市第二医院; 夏门市第二医院,福建省,厦门市,厦门市集美区盛光路566号,nan,电话:0592-6152222,nan,nan,2018-12-04T19:02:50Z
492,厦门市心脏中心,,福建省,厦门市,厦门思明区湖滨南路205,nan,电话:+86 592 229 2326,nan,nan,2018-12-04T19:02:50Z
493,厦门大学附属厦门眼科中心,,福建省,厦门市,厦门市厦禾路336号,361000,电话:+86 400 885 2777,nan,nan,2018-12-04T19:02:50Z
494,漳州市医院,,福建省,漳州市,漳州市胜利路59号,nan,电话:0596-2082030(院办公室),nan,nan,2018-12-04T19:02:50Z
495,南平市第一医院,,福建省,南平市,福建南平市延平区中山路317号,nan,电话:0599-8631861(院办公室),nan,nan,2018-12-04T19:02:50Z
496,邵武市立医院,,福建省,南平市,福建·邵武·李纲东路10号,354000,电话:0599-6227422(院办) 0599-6221861(院服务中心),nan,nan,2018-12-04T19:02:50Z
